twitt,emocion,porcentaje,figura,fecha
@AlejandraDMV Muera el PRI,others,0.593879759311676,AlejandraDMV,2023-04-03 21:53:17+00:00
@AlejandraDMV @ElbaEsther_G #reloaded las ratas del @PRI_Nacional salen de un molde y todas roban cada vez mas #NIUNVOTOALPRIANRDMC #VotaTodoMorena,anger,0.6888518929481506,AlejandraDMV,2023-04-03 21:53:13+00:00
@AlejandraDMV Cuántos años tuvieron que pasar para que la gente se dio cuenta que el prian no gobierna para todos solamente para unos cuantos,others,0.5557672381401062,AlejandraDMV,2023-04-03 21:49:52+00:00
@AlejandraDMV Entonces los anteriores 90 años ....NO LO HICIERON ??????,others,0.6421673893928528,AlejandraDMV,2023-04-03 21:48:56+00:00
"@AlejandraDMV Adelante con todo Alejandra , mucha fuerza y con cuidado , viene el tsunami de descalificación en tu contra, te van a colgar delitos de corrupción para favorecer a la títere y muy boba señora La Delfina , que brinca de charco en charco obedeciendo a su mesías , un fuerte abrazo",sadness,0.6324583888053894,AlejandraDMV,2023-04-03 21:48:15+00:00
@AlejandraDMV de ónde salió caminando tan ráido en este plano si atrás haya una barda? es estúpido el productor? tiene algúnn tipo de tara el editor? https://t.co/GBa7NOB1Jw,anger,0.7770240306854248,AlejandraDMV,2023-04-03 21:40:41+00:00
"@AlejandraDMV Jajaja no invente señora, con eso justifica la unión de carteles PRI PAN Y PRD jaja por favor, lo que los mexiquenses necesitamos es dejar fuera de la vida política a esos delincuentes, mi voto es para #DelfinaGobernadora",anger,0.7264990210533142,AlejandraDMV,2023-04-03 21:31:14+00:00
@AlejandraDMV @SantiagoCreelM La raterota,others,0.895442008972168,AlejandraDMV,2023-04-03 21:30:54+00:00
"@AlejandraDMV Señora, déjese de chismes, todo lo podrido del estado de mexico son ustedes.

La miseria, el analfabetismo,  los crimenes, la drogadiccion, los feminicidios y el robo descarado.

Son ustedes los priistas.",anger,0.7874563336372375,AlejandraDMV,2023-04-03 21:30:53+00:00
@AlejandraDMV Caminar asi de ridicula no te da empoderamiento https://t.co/0YRAJj1ZLj,anger,0.4998660385608673,AlejandraDMV,2023-04-03 21:30:17+00:00
@AlejandraDMV Todo el tiempo que lleva el PRI enriqueciéndose a lo desgraciado y ahora si es tiempo…por favoooor…primero explica el fraude inmobiliario que te dejo 115 mdp…,anger,0.6857292056083679,AlejandraDMV,2023-04-03 21:28:44+00:00
@AlejandraDMV que emocion que sen asi entre mas pendexa mas oportunidades,joy,0.8210123777389526,AlejandraDMV,2023-04-03 21:26:29+00:00
"@AlejandraDMV Se trata de ver quien eta con México y quién no quiso vender con su voto a favor de la reforma de EPN, verdad Alex?",others,0.7630115151405334,AlejandraDMV,2023-04-03 21:25:58+00:00
"@AlejandraDMV Te recuerdo que tu @AlejandraDMV  votas a favor de la reforma energetica  de Peña Nieto fue el atraco total y pues no, no vas a ganar ni van a votar por ti 🤣🤣🤣",others,0.6658698320388794,AlejandraDMV,2023-04-03 21:19:51+00:00
"@Efatanoe1 @AlejandraDMV DELFINA, DELFINA, LA QUE SÍ TE EMPINA!!!
Les quitó, sin su permiso, el 10% de su salario a los trabajadores del H. Ayuntamiento de Texcoco, cuando fue presidenta municipal…",anger,0.6104130744934082,Efatanoe1,2023-04-03 21:15:04+00:00
"@AlejandraDMV NO ES COHERENTE LA QUE VIENE DE VIEJAS PRACTICAS Y MAFIAS QUE RETENIDO EL PODER A LA MALA Y ASI ES EL PRIANRD JUNTO CON NUEVA ALIANZA.
FUERA ALEJANDRA DOBLE MORAL, APADRINADA POR DEL MAZO.
QUEREMOS SE RESPETE EL CAMBIO VERDADERO.
DELFINA GOBERNADORA.",anger,0.558366060256958,AlejandraDMV,2023-04-03 21:11:45+00:00
"@Bernyjz @CoachLuisRobert @AlejandraDMV Jajajajajajaja 
MORENA NO SE QUEDA FUERA!!!
Cuántas veces a ido tu mesías a saludar a la mamá del Chapo????",anger,0.5097689032554626,Bernyjz,2023-04-03 21:10:20+00:00
@AlejandraDMV @SantiagoCreelM A GANAR!!!,joy,0.5216963291168213,AlejandraDMV,2023-04-03 21:07:58+00:00
@AlejandraDMV Jajaja parece avance de una novela de @tvaztecainter,others,0.8745947480201721,AlejandraDMV,2023-04-03 21:01:40+00:00
@AlejandraDMV Las de @PRI_Nacional van al mismo cirujano plástico? Se parece a la señora de las kekas de Hidalgo.,others,0.8472703099250793,AlejandraDMV,2023-04-03 21:00:48+00:00
@AlejandraDMV Esta contienda también servirá para que nos explique por que tu familia tiene una banda secuestradora la cual proteges?,others,0.6663478016853333,AlejandraDMV,2023-04-03 20:48:12+00:00
"@AlejandraDMV No inventes, siempre ha existido la división en la sociedad… sólo que apenas abriste los ojos c:",others,0.8279678821563721,AlejandraDMV,2023-04-03 20:46:33+00:00
"@AlejandraDMV Voces del más allá... Adiós al PRI, nunca hicieron nada y ahora menos...",anger,0.5359702706336975,AlejandraDMV,2023-04-03 20:45:28+00:00
"@AlejandraDMV Después de casi 100 años?? Siempre ha estado PRI, Gobernando el Edo. De que habla??",others,0.667382001876831,AlejandraDMV,2023-04-03 20:41:10+00:00
@AlejandraDMV ¿Quién le va a creer al PRI? ¿Quién seguirá defendiendo al principal defensor del INE?,others,0.8536437153816223,AlejandraDMV,2023-04-03 20:33:15+00:00
@fer_sar @AlejandraDMV Jajajajajajajjajajajajajajjaajjajajajajajajajajjajjaja. Dannn risa!,joy,0.5051709413528442,fer_sar,2023-04-03 20:33:07+00:00
@AlejandraDMV NI UN VOTO AL PRIAND!,anger,0.4745514988899231,AlejandraDMV,2023-04-03 20:32:41+00:00
"@AlejandraDMV Salió bien tu anuncio Ale 
🥱🥱🥱🥱🥱🥱🥱🥱🥱 https://t.co/CbDAL2uRAQ",others,0.9077598452568054,AlejandraDMV,2023-04-03 20:25:36+00:00
"@AlejandraDMV El grupo atracomulco (PRI) ha gobernado por 80 años, y hasta ahora quieren “actuar” vallan a chaspm bola de corruptos",anger,0.7585117220878601,AlejandraDMV,2023-04-03 20:25:02+00:00
@AlejandraDMV RIDÍCULA LA VIEJA ESTA CUANDO LE ORDENA EL PUBLICISTA ANDAR RÁPIDAMENTE.,anger,0.6807448863983154,AlejandraDMV,2023-04-03 20:22:35+00:00
"@AlejandraDMV Tu qué vas a solucionar, si eres del PRI y estás con el PAN. 
Ustedes ya no valen nada como políticos.",anger,0.6859520077705383,AlejandraDMV,2023-04-03 20:20:05+00:00
@AlejandraDMV Señoras y señores el quita-risas https://t.co/99r9NjaNVI,others,0.8967304229736328,AlejandraDMV,2023-04-03 20:19:13+00:00
@AlejandraDMV Nada más el verla caminando  así me estresa cañón. Están aniquilados en el edo mex no hay duda alguna de eso.,sadness,0.514335036277771,AlejandraDMV,2023-04-03 20:19:07+00:00
@AlejandraDMV Bien por ti Alejandra espero los Mexicanos abran los ojos y ya no voten por Morena que esta destruyendo al país con Delincuencia violencia y division.hazles saber que seguirán con sus apoyos a los mayores y becas etc esto es lo q los hace votar x estos comunistas Morenistas!,anger,0.4081270694732666,AlejandraDMV,2023-04-03 20:11:50+00:00
@AlejandraDMV Cunto rateres con ustedes y coruptos hijos de su pm,anger,0.791706919670105,AlejandraDMV,2023-04-03 20:11:46+00:00
"@AlejandraDMV Si no lo han hecho en 96 años, menos lo van hacer en otro sexenio.",others,0.7915778756141663,AlejandraDMV,2023-04-03 20:01:14+00:00
@AlejandraDMV Mucha unión para seguir robando,others,0.5075672268867493,AlejandraDMV,2023-04-03 19:50:17+00:00
"@AlejandraDMV Pinches prianistas, desesperados porque se les está acabando la robadera!!!
El estado de Mexico está a punto de eliminar el “Pacto por Mexico”! Que fue el acuerdo de todos los partidos que hoy forman el amasijo: @SiPorMx 
Jajajajajajajajajajajajaja",anger,0.7548295259475708,AlejandraDMV,2023-04-03 19:50:04+00:00
"@AlejandraDMV Las mismas soluciones que los anteriores gobernadores , salidos de tu partido ? No ya fueron 90 años ya no más para ustedes , digan adiós alos mexiquenses no volverán !!",anger,0.6575117707252502,AlejandraDMV,2023-04-03 19:47:53+00:00
"@AlejandraDMV Nunca más el PRI ni el pan, es tiempo de cambio.",others,0.7046439051628113,AlejandraDMV,2023-04-03 19:47:25+00:00
"@AlejandraDMV Seguiré su campaña hasta el triunfo. ALEJANDRA DEL MORAL, GOBERNADORA. 👍",joy,0.5064181089401245,AlejandraDMV,2023-04-03 19:45:00+00:00
@AlejandraDMV A poco si https://t.co/wAJPygOidi,others,0.9279567003250122,AlejandraDMV,2023-04-03 19:43:21+00:00
@AlejandraDMV Quien le cree? yo no. https://t.co/KzehBpo8Kz,others,0.8518652319908142,AlejandraDMV,2023-04-03 19:41:24+00:00
@AlejandraDMV Porque caminas tan rapido. Te estás cagando o que??? 🤷‍♂️,anger,0.686181366443634,AlejandraDMV,2023-04-03 19:41:06+00:00
@AlejandraDMV La mafia de atlacomulco 😂🤣,others,0.8795126676559448,AlejandraDMV,2023-04-03 19:38:52+00:00
"@AlejandraDMV mi voto es para Ale , una guerrera transparente #AleGobernadora #UnirEsResolver",joy,0.6098693013191223,AlejandraDMV,2023-04-03 19:38:29+00:00
"@AlejandraDMV Si no pudieron en más de 90 años 
¿ Cómo lo van a lograr ahora que nadie les cree?",others,0.43442365527153015,AlejandraDMV,2023-04-03 19:29:31+00:00
"@AlejandraDMV Contigo ni loco ,para que te robes el dinero como es tu costumbres ni un voto al prianismo",anger,0.6875098943710327,AlejandraDMV,2023-04-03 19:20:41+00:00
"@AlejandraDMV Andas lejos, muy lejos en los números. 
No se te va a hacer Alejandra, Morena va con todo!!",others,0.5383460521697998,AlejandraDMV,2023-04-03 19:15:10+00:00
"@AlejandraDMV ¿Resolver el cochinero que dejaron los partidos e intereses que representantas en esta elección? Es decir ¿aseguras que hay asuntos no resueltos por parte de los mismos a los que representas en estas elecciones? Mejor súmate al cambio verdadero, solo la transformación resuelve.",others,0.7470526695251465,AlejandraDMV,2023-04-03 19:14:17+00:00
@AlejandraDMV Ya estuvo que no es la indicada entonces.,others,0.8016819953918457,AlejandraDMV,2023-04-03 19:13:26+00:00
@AlejandraDMV JAJAJAJAJ CORRUPTA Ni un voto al @NARCOPRIAN @AlejandraDMV,anger,0.6878169178962708,AlejandraDMV,2023-04-03 19:13:12+00:00
@AlejandraDMV Rata sinvergüenza.  Priístas de miel .,anger,0.7821083664894104,AlejandraDMV,2023-04-03 19:09:35+00:00
"@AlejandraDMV CORRUPTAZA 
     TAN
        M E N T I R O S A https://t.co/PFqH9aWuMk",others,0.7504993081092834,AlejandraDMV,2023-04-03 19:07:37+00:00
"@AlejandraDMV Desde el Municipio Mexiquense de Tlalnepantla de Baz, mi voto por Alejandra",others,0.746368408203125,AlejandraDMV,2023-04-03 19:05:04+00:00
"@AlejandraDMV Okeeey… mejoró el mensaje, conecta mejor que los anteriores.
Pero aún podría ser más poderoso y aplastante.
Qué tal: “Cambiaré la policía mafiosa por una honesta y honorable” “Sacaré a los grupos de narcos del Estado” “Atraeremos empresas de China a Edomex para dar más empleos”",others,0.656028151512146,AlejandraDMV,2023-04-03 19:04:25+00:00
"@AlejandraDMV Adelante, sin detenerse. Todo el apoyo familiar a través del voto. Estamos listos.",others,0.5950554609298706,AlejandraDMV,2023-04-03 19:03:21+00:00
@AlejandraDMV Apoyo total,others,0.8865724205970764,AlejandraDMV,2023-04-03 19:03:08+00:00
"@AlejandraDMV Si, vamos con @delfinagomeza #NiUnVotoALosCorruptos https://t.co/Cqc4zj4MzJ",others,0.8634869456291199,AlejandraDMV,2023-04-03 18:59:31+00:00
"@AlejandraDMV una opción que nos conviene a todos , por que es una mujer honesta y confiable #AleGobernadora #UnirEsResolver",others,0.6469926834106445,AlejandraDMV,2023-04-03 18:58:33+00:00
@Luis_Montero36 @AlejandraDMV Y con la ladrona de Delfina crees que lleguen a algo😡😡😡😡😡?,others,0.47977903485298157,Luis_Montero36,2023-04-03 18:56:57+00:00
"@AlejandraDMV Es del PRI, son un asco",anger,0.7504826784133911,AlejandraDMV,2023-04-03 18:56:50+00:00
@insideofmymind @AlejandraDMV Lo viste o nomás te contaron,others,0.8892207741737366,insideofmymind,2023-04-03 18:56:35+00:00
"@AlejandraDMV Tienes la fuerza para encausar la reconciliación de México, empezando por el Estado de México, porque reconciliar es solucionar.",others,0.7699593901634216,AlejandraDMV,2023-04-03 18:53:48+00:00
@AlejandraDMV Puros cuentos como siempre 🤣 esa historia ya no sabemos desde hace muchos años #NIUNVOTOALPRIANRDMC #DelfinaGobernadora 😎🤟,others,0.6784071922302246,AlejandraDMV,2023-04-03 18:53:31+00:00
"@AlejandraDMV Y tus propuestas? 
Llevan años ""gobernando"" y tienen un desmadre en Edomex.",anger,0.7714822888374329,AlejandraDMV,2023-04-03 18:49:37+00:00
"@AlejandraDMV Y en caso de ganar, como van a provocar esa unión? Si ustedes son parte de la polarización.",others,0.652835488319397,AlejandraDMV,2023-04-03 18:48:08+00:00
@AlejandraDMV Ratotaaaaaa!,joy,0.5674071907997131,AlejandraDMV,2023-04-03 18:46:42+00:00
@Angel34994172 @AlejandraDMV Y el 10 que les quitó a sus empleados también no ?,others,0.7475126385688782,Angel34994172,2023-04-03 18:43:44+00:00
"@AlejandraDMV ASQUEROSA RATA PRIISTA
🐀 🐀🐀🐀🐀🐀🐀🐀🐀🐀🐀🐀
FALSA, MENTIROSA, DELINCUENTE Y CORRUPTA.
MUERA EL MALDITO @PRI_Nacional  !!!!
#OposicionMiserableYMezquina 
#OposicionTotalmenteDerrotada 
#OposicionMasPendejaHaExistido",anger,0.770758867263794,AlejandraDMV,2023-04-03 18:43:33+00:00
@virip_vale @AlejandraDMV En cuántos años a triunfado el socialismo?,others,0.9018329977989197,virip_vale,2023-04-03 18:42:13+00:00
@AlejandraDMV Las propuestas con las soluciones solo lo puede aser delfina Gomes a ti se te conoce por clavarte el billete o cuáles son tus logros,others,0.8609402179718018,AlejandraDMV,2023-04-03 18:38:50+00:00
@AlejandraDMV Fuera corruptos del PRIAN,others,0.5017744898796082,AlejandraDMV,2023-04-03 18:38:36+00:00
"@AlejandraDMV Vamos con todo Alejandra, Yo  vivo en la ciudad de México, sin embargo desde aquí la apoyó para que gane esa gubernatura y evite la destrucción de las instituciones en el estado de México , mucha suerte y  siempre con la frente en alto  contra la delincuente electoral confesa.",joy,0.41961246728897095,AlejandraDMV,2023-04-03 18:37:57+00:00
"@AlejandraDMV Teaducción: ""Se trata de seguir robando, para que nuestras familias sigan viviendo del erario. Tú y los tuyos nos dasñn asco, pero necesitamos sus votos para seguir robándoles. Les daremos una lismosna, pero te la vamos a cobrar mil veces"".",anger,0.725954532623291,AlejandraDMV,2023-04-03 18:36:19+00:00
"@AlejandraDMV Llamen al yarrington y al borges, jaja",others,0.8568676114082336,AlejandraDMV,2023-04-03 18:34:58+00:00
@AlejandraDMV ni aunque le metas todo el dinero que quieras del narco podran ganar https://t.co/tZIGknJ04c,others,0.869687020778656,AlejandraDMV,2023-04-03 18:32:34+00:00
"@AlejandraDMV No quiero a los marios, a los bejarano o a los lopez obrador saqueando el edomex. Por eso mi voto es para Alejandra del Moral... https://t.co/wJt4IZW3UD",anger,0.4666695296764374,AlejandraDMV,2023-04-03 18:27:07+00:00
@AlejandraDMV Quién votó por entregar los recursos de la nación a empresas extranjeras? https://t.co/yAkwjNrLjr,others,0.8770543336868286,AlejandraDMV,2023-04-03 18:25:42+00:00
@AlejandraDMV Vamos con todo a ganar,joy,0.556857168674469,AlejandraDMV,2023-04-03 18:23:06+00:00
@AlejandraDMV #AleGobernadora #UnirEsResolver ella la mejor opción,others,0.8852728009223938,AlejandraDMV,2023-04-03 18:15:34+00:00
@AlejandraDMV Si no la controlas no la consumas. Bájale 2 líneas a tu acelere.,others,0.7103945016860962,AlejandraDMV,2023-04-03 18:13:35+00:00
@AlejandraDMV Esperamos por que en Toluca que es gobernado por el PRI @PRI_EDOMEX es de pena ver sus calles sin pavimentar o llena de hoyos . Hasta las mismas vías rápidas son un asco 🤮,sadness,0.9357474446296692,AlejandraDMV,2023-04-03 18:09:56+00:00
@AlejandraDMV #AleGobernadora #UnirEsResolver es tiempo de cambiar y contigo lo lograremos,others,0.7733080387115479,AlejandraDMV,2023-04-03 18:08:59+00:00
@AlejandraDMV Vas bien con el 29 % debajo de la maestra délfico Gómez échale más ganitas igual llegas al 30 % en las encuestas.,others,0.6934455633163452,AlejandraDMV,2023-04-03 18:06:44+00:00
"@AlejandraDMV TUS PROPUESTAS SON PARA ROBAR, NO GRACIAS",anger,0.6404834985733032,AlejandraDMV,2023-04-03 18:06:03+00:00
@AlejandraDMV Hasta el triunfo #AleNosUne #VALIENTE #ValientesComoTú,others,0.5401503443717957,AlejandraDMV,2023-04-03 18:05:17+00:00
@AlejandraDMV con Ale  sin duda nos llevara a mejor nuestras vidas #AleGobernadora #UnirEsResolver,others,0.543411135673523,AlejandraDMV,2023-04-03 18:04:44+00:00
"@AlejandraDMV La mayoría de los Mexiquenses te apoyamos
@AlejandraDMV",others,0.802386462688446,AlejandraDMV,2023-04-03 17:58:14+00:00
@AlejandraDMV No voten por los corruptos de siempre https://t.co/BmXs9sDvlj,others,0.5282629728317261,AlejandraDMV,2023-04-03 17:56:07+00:00
"@AlejandraDMV Pero llevan años con la misma cantaleta; que pretende con el 1er. Lugar en Feminicidios, asalto al transporte de pasajeros y de carga, desabasto de agua, caminos con baches y cráter…

Construyen lo peor y para muestra la opinión de Politólogos, Analistas, Periodistas y Actores https://t.co/zVv8T55v72",anger,0.5753048658370972,AlejandraDMV,2023-04-03 17:47:31+00:00
"@AlejandraDMV Ale la inmoral prometiendo lo que le dijeron que dijera....pura pose, puro teatro... .nunca más al poder blanco whitexican para el Edo de México.... Ahora todos con el PODER MORENO que crece, crece y crece.",anger,0.6652220487594604,AlejandraDMV,2023-04-03 17:45:01+00:00
"@AlejandraDMV No pierdas la fé, Alejandra.

Ese 20% es todo tuyo. https://t.co/uvUFhfWOAd",others,0.8444111347198486,AlejandraDMV,2023-04-03 17:44:38+00:00
"@AlejandraDMV Estas equivocada, se trata de votar por alguien que no esté ligada a la corrupción , que no solo prometa y diga propuestas , si no que de verdad tenga la intención de cumplirlas ,y tú estás muy ligada a la corrupción",others,0.4673174023628235,AlejandraDMV,2023-04-03 17:43:43+00:00
@AlejandraDMV tus propuestas siempre con firmeza #AleGobernadora #UnirEsResolver,others,0.6749336123466492,AlejandraDMV,2023-04-03 17:38:40+00:00
@AlejandraDMV Puro corrupto.,anger,0.6473259329795837,AlejandraDMV,2023-04-03 17:38:25+00:00
"@AlejandraDMV El EdoMex ha sido gobernado por el PRI por más de 80 años, su candidata afirma que es tiempo de “actuar y resolver”, pues que hicieron en estas 8 décadas?",others,0.8936770558357239,AlejandraDMV,2023-04-03 17:35:10+00:00
"@AlejandraDMV Se rumora que AleGandra será la primera mujer en dar la vuelta al mundo, caminando 😍",others,0.7002535462379456,AlejandraDMV,2023-04-03 17:33:08+00:00
@AlejandraDMV ♦️ La típica y vulgar actuación de éstos miserables en tiempos de Elecciones. Ser candidato del PRIAN ya es causa de repudio en mayoría de Mxs. Su historia de Corrupción y traición a la Patria ya los ha condenado. ¿Y sin un INE a modo cómo le van hacer para cometer otro Fraude?,anger,0.8048757910728455,AlejandraDMV,2023-04-03 17:32:24+00:00
@AlejandraDMV Cuidado con @alfredodelmazo  el quiere entregar el Estado de México a cambio de inmunidad. @alitomorenoc,others,0.7681580185890198,AlejandraDMV,2023-04-03 17:31:57+00:00
